asin,delivery,discount,image_url,original_price,page,price,prime,rating,reviews_count,sponsored,title,url
B0CP2KRYLM,"Mon, 10 Mar",(40% off),https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_UY218_.jpg,"₹58,390",4,"₹34,990",Yes,4.0,250,Yes,"Sponsored Ad - Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDE1MzY5MzY4NjU4NzM3OjE3NDE0MTc0NDM6c3BfYnRmOjMwMDEwNDYwMzQ5NzQzMjo6MDo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_70_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417443%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0DL5N2TFC,"Mon, 10 Mar",(26% off),https://m.media-amazon.com/images/I/71xfR660ZmL._AC_UY218_.jpg,"₹86,890",5,"₹64,490",Yes,3.9,783,Yes,"Sponsored Ad - Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15.6"" (39.62cm) FHDIPS300 Nits Thin&Light Laptop (16GB/512GB SSD/Intel UHDGraphics/Win11/Office Home 2024/1YrADP Free/ARCTIC-Grey/1.6Kg), 83EM00GTIN",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjM5NTQ2MzYyOTEzMjQ3OjE3NDE0MTc0NTI6c3BfYXRmX25leHQ6MzAwNDEzNDUxNjI4MDMyOjowOjo&url=%2FLenovo-i7-13620H-UHDGraphics-ARCTIC-Grey-83EM00GTIN%2Fdp%2FB0DL5N2TFC%2Fref%3Dsr_1_65_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417451%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0D4LZMJ5Z,"Mon, 10 Mar",(31% off),https://m.media-amazon.com/images/I/71k9Z+agn8L._AC_UY218_.jpg,"₹48,988",5,"₹33,990",Yes,3.8,92,Yes,"Sponsored Ad - HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch (39.6cm) FHD Laptop, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjM5NTQ2MzYyOTEzMjQ3OjE3NDE0MTc0NTI6c3BfYXRmX25leHQ6MzAwNDg1MDE2OTY1NDMyOjowOjo&url=%2FHP-i3-1215U-Anti-Glare-15-6-inch-Graphics%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsr_1_66_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417451%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0CP98WK8J,"Mon, 10 Mar",(53% off),https://m.media-amazon.com/images/I/51Py6MEOAaL._AC_UY218_.jpg,"₹44,990",5,"₹20,990",Yes,3.5,297,No,"Chuwi GemiBook Plus 15.6"" Laptop, 8GB RAM 256GB SSD, Windows 11, Intel N100 (Upto 3.4GHz), WIFI 6, USB-A 3.0, Webcam, Bluetooth 5.2, HDMI Port, 38Wh, 1.7kg (Iron Gray)",https://www.amazon.in/Chuwi-GemiBook-Plus-Windows-Bluetooth/dp/B0CP98WK8J/ref=sr_1_67?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-67
B0D2DHNKFB,"Mon, 10 Mar",(35% off),https://m.media-amazon.com/images/I/71AgpCmmoHL._AC_UY218_.jpg,"₹1,49,999",5,"₹96,888",Yes,3.8,17,No,"HP Victus, 13th Gen Intel Core i7-13620H, 6GB NVIDIA RTX 4050, 16GB DDR6, 1TB SSD (Win11, Office21, Silver, 2.3kg) 144Hz, IPS, 15.6-inch(39.6cm) Flicker-Free Gaming Laptop, Enhanced Cooling, fa1332TX",https://www.amazon.in/HP-I7-13620H-15-6-Inch-Response-Fa1332Tx/dp/B0D2DHNKFB/ref=sr_1_68?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-68
B0CWFG8ZQM,"Tue, 11 Mar",(6% off),https://m.media-amazon.com/images/I/715HFcO2+YL._AC_UY218_.jpg,"₹1,50,573",5,"₹1,41,999",Yes,4.0,9,No,"Hp Envy X360,Enhanced By Ai,Intel Core Ultra 7 155U,14-"" (35.6 Cm),2.8K,32Gb Lpddr5,1Tb Ssd,Intel Graphics,5Mp Ir Camera,Copilot Key,Poly Studio (Win 11,Mso 2021,Blue,1.44 Kg),Fc0100Tu-Windows 11 Home",https://www.amazon.in/Enhanced-Lpddr5-Graphics-Copilot-Fc0100Tu-Windows/dp/B0CWFG8ZQM/ref=sr_1_69?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-69
B0D9HGW4V7,"Tue, 11 Mar",(61% off),https://m.media-amazon.com/images/I/71GDWDbJznL._AC_UY218_.jpg,"₹39,990",5,"₹15,490",Yes,5.0,2,No,AIR EDU11ONE Notebook/Laptop Intel N4020 4 GB RAM 128 GB SSD with Windows 11 RED,https://www.amazon.in/AIR-EDU11ONE-Notebook-Laptop-Windows/dp/B0D9HGW4V7/ref=sr_1_70?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-70
B0DJCZB7QS,"Tue, 11 Mar",(46% off),https://m.media-amazon.com/images/I/71-S1RFX3qL._AC_UY218_.jpg,"₹50,990",5,"₹27,680",Yes,3.0,3,No,"HP Laptop 245 G9 (2024), AMD Ryzen 3 3250U Dual Core - (16GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14 (35.56cm)/Silver/1.47 kg/MS Office 2021",https://www.amazon.in/HP-Laptop-245-G9-Ryzen/dp/B0DJCZB7QS/ref=sr_1_71?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-71
B0DKG94BTN,FREE delivery,(36% off),https://m.media-amazon.com/images/I/81adHsgHydL._AC_UY218_.jpg,"₹55,090",5,"₹34,990",No,4.1,"1,035",No,"Lenovo IdeaPad Slim 3 13th Gen Core i3-1305U (8GB RAM/512GB SSD/Integrated Intel UHD Graphics/14 inch (35.5cm)/Windows 11/ MS Office 2021/Grey/1.3Kg), 82X6004GIN Thin & Light Laptop",https://www.amazon.in/Lenovo-i3-1305U-Integrated-Graphics-82X6004GIN/dp/B0DKG94BTN/ref=sr_1_72?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-72
B0C4TVFFT6,"Sat, 15 Mar",(20% off),https://m.media-amazon.com/images/I/71xC5f0AWIL._AC_UY218_.jpg,"₹1,99,990",5,"₹1,59,990",Yes,3.8,23,No,"ASUS ROG Strix G16 (2023) Gaming Laptop, 90WHr Battery, Intel Core i9-13980HX 13th Gen, 16"" QHD+ 240Hz, 8GB RTX 4060 (16GB/1TB SSD/Windows 11/Office 2021/4-Zone RGB/Grey/2.50 kg), G614JV-N414 (14 kg),",https://www.amazon.in/ASUS-Battery-i9-13980HX-Windows-G614JV-N4141WS/dp/B0C4TVFFT6/ref=sr_1_73?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-73
B0D25W99M1,"Tue, 11 Mar",(17% off),https://m.media-amazon.com/images/I/715jUeWInhL._AC_UY218_.jpg,"₹2,51,990",5,"₹2,09,990",Yes,2.5,4,No,"ASUS ROG Zephyrus G16, Gaming Laptop, Intel Core Ultra 9 185H, Built-in AI, NVIDIA GeForce RTX 4070,16"" 2.5K QHD+ (40.64cm) 240Hz (32GB/1TB SSD/Win 11/Office 2021/Grey/1.85 kg), GU605MI-QP253WS",https://www.amazon.in/ASUS-Zephyrus-GeForce-40-64cm-GU605MI-QP253WS/dp/B0D25W99M1/ref=sr_1_74?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-74
B0DTYKLHYC,"Mon, 10 Mar",(19% off),https://m.media-amazon.com/images/I/71ljCB196nL._AC_UY218_.jpg,"₹69,990",5,"₹56,990",Yes,N/A,0,Yes,"Sponsored Ad - ASUS Vivobook 15, 15.6"" FHD, 13th Gen Intel Core i5-13420H, Thin & Light Laptop(16GB RAM/512GB SSD/Intel Iris Xᵉ iGPU/Windows 11/MS Office 365 Basic(1Year)*/Office 2024/Blue/1.5 Kg),X1502VA-BQ836WS",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjM5NTQ2MzYyOTEzMjQ3OjE3NDE0MTc0NTI6c3BfbXRmOjMwMDQ5NjI2MTYxOTMzMjo6MDo6&url=%2FASUS-Vivobook-i5-13420H-Windows-X1502VA-BQ836WS%2Fdp%2FB0DTYKLHYC%2Fref%3Dsr_1_75_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417451%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0DGLCTZXX,"Mon, 10 Mar",(23% off),https://m.media-amazon.com/images/I/61fsBFww9DL._AC_UY218_.jpg,"₹69,990",5,"₹53,899",Yes,3.9,76,Yes,"Sponsored Ad - ASUS Vivobook 16"" FHD+ (1920 X 1200), 60Hz 300Nits, Core i5-12500H, (16GB RAM/512GB SSD/Intel Iris X? Graphics/Win 11/Office Home/Fingerprint/42Whr Battery/Transparent Silver/1.88Kg), X1605ZAC-MB541WS",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjM5NTQ2MzYyOTEzMjQ3OjE3NDE0MTc0NTI6c3BfbXRmOjMwMDM0MjMwNzMyNzMzMjo6MDo6&url=%2FASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS%2Fdp%2FB0DGLCTZXX%2Fref%3Dsr_1_76_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417451%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0DGX5X7NZ,"Mon, 10 Mar",(14% off),https://m.media-amazon.com/images/I/71cusSK7QxL._AC_UY218_.jpg,"₹85,312",5,"₹72,990",Yes,3.1,20,No,"HP 15 AI Laptop, Intel Core Ultra 5 125H,12 Tops, 16GB DDR5, 1TB SSD,(Win 11, Silver, 1.65 kg),Anti-Glare, 15.6-inch (39.6 cm), FHD, Intel Arc Graphics, FHD Camera, Backlit KB, fd1197TU",https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-fd1197TU/dp/B0DGX5X7NZ/ref=sr_1_77?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-77
B0C2P6C35M,"Tue, 11 Mar",N/A,https://m.media-amazon.com/images/I/71TwryohIeL._AC_UY218_.jpg,"₹1,39,990",5,"₹1,39,990",Yes,4.0,2,No,"MSI Sword 16 HX, Intel 13th Gen. i9-13980HX, 41CM 16:10 FHD+ 144Hz Gaming Laptop(32GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 4060, GDDR6 8GB /Cosmos Gray/2.3Kg),13VFKG-652IN",https://www.amazon.in/MSI-Sword-Intel-13th-i9-13980HX/dp/B0C2P6C35M/ref=sr_1_78?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-78
B0DVGF96B4,"Mon, 10 Mar",(22% off),https://m.media-amazon.com/images/I/616BhYEGRHL._AC_UY218_.jpg,"₹79,890",5,"₹62,190",Yes,4.0,79,No,"Lenovo IdeaPad Slim 5 Ryzen 7 7735HS (16GB RAM/512GB SSD/Integrated AMD Radeon 680M Graphics/WUXGA IPS Display/13.3"" (33.7cm)/Windows 11/Office Home 2024/Backlit KB/Grey/1.15Kg), 83J2000HIN Laptop",https://www.amazon.in/Lenovo-IdeaPad-Integrated-Graphics-83J2000HIN/dp/B0DVGF96B4/ref=sr_1_79?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-79
B0D299Z94B,"Thu, 13 Mar",(60% off),https://m.media-amazon.com/images/I/71jgFiQNkOL._AC_UY218_.jpg,"₹49,050",5,"₹19,549",Yes,4.5,8,No,"FOLINHAM 14.1 Inch Laptop PC, 8GB RAM 512GB SSD Windows 11 Pro Notebook Computer, FHD 1920x1080 Display, Celeron Processor Up to 2.8GHz, USB 3.0, Type-C, Mini-HDMI, 2.4/5G WiFi, BT4.2, 7.6V/5000mAh",https://www.amazon.in/FOLINHAM-2024-Computer-Processors-Mini-HDMI/dp/B0D299Z94B/ref=sr_1_80?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-80
B0D82F4JMC,"Tue, 18 Mar",(42% off),https://m.media-amazon.com/images/I/41vLTR4AM9L._AC_UY218_.jpg,"₹99,630",5,"₹57,990",Yes,4.7,5,No,"Lenovo ThinkBook 16 Intel 13th Gen Core i5 16"" (40.64cm) WUXGA IPS 300 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Win 11 Home/Backlit Keyboard/Arctic Grey/1.7 Kg), 21KHA081IN",https://www.amazon.in/Lenovo-ThinkBook-Antiglare-Keyboard-21KHA081IN/dp/B0D82F4JMC/ref=sr_1_81?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-81
B0CXMX4NJ2,"Tue, 11 Mar, 9 am - 5 pm",(26% off),https://m.media-amazon.com/images/I/61naCISjhSL._AC_UY218_.jpg,"₹51,134",5,"₹37,648",No,4.1,"1,211",No,HP 14s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/14 (35.6 cm)/ Windows 11/ MS Office 21/Backlit Keyboard/Silver/1.46kg) dq5138TU Laptop,https://www.amazon.in/HP-i3-1215U-14-inch-Speakers-14s-dq5138TU/dp/B0CXMX4NJ2/ref=sr_1_82?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-82
B0C946F286,"Tue, 11 Mar",(23% off),https://m.media-amazon.com/images/I/71hC42cKbsL._AC_UY218_.jpg,"₹63,629",5,"₹48,928",Yes,3.6,14,No,"HP Victus, AMD Ryzen 5 5600H, AMD Radeon RX 6500 Graphics, 8GB DDR4, 512GB SSD, IPS, 15.6-inch(39.6cm) FHD Gaming Laptop, Enhanced Cooling (Win 11, Office 21, Blue, 2.37kg) fb0147AX/fb0184AX",https://www.amazon.in/HP-Graphics-15-6-inch-Backlit-fb0147AX/dp/B0C946F286/ref=sr_1_83?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.MABpCvp7G4HZid9zTVv5qDK-UZW_RFHZ9FayUdDISVzmOcRT1x6Pv1onB8lTRVR8aYLAtxFRHWbFIO6FtcnDT-HraCmYXzxWhlYcjvNsBc0IrlLb-7j-HOI_Ivz6W5BTdEqyRkRz8F0gnPuCk2AXL-N2KYTiCSM6Z8HI8LxOwhlBWSRXnKZ_vOPZCbfGJSBvYRsPkDPmHk7dmrqKMD5If6LY5TRE4VfbEQxoF3jvgmk.rDQGeSGAkJxMUsTFASAXWZ0jFv6J4EZOkigG8daxzaU&dib_tag=se&keywords=laptops&qid=1741417451&sprefix=laptops%2Caps%2C211&sr=8-83
