asin,delivery,discount,image_url,original_price,price,prime,rating,reviews_count,sponsored,title,url
B0CRZ6VC6N,"Mon, 10 Mar, 7 am - 10 pm",(13% off),https://m.media-amazon.com/images/I/71KgNbsM3-L._AC_UY218_.jpg,"₹16,142","₹13,999",No,4.3,1988,No,"HP Laserjet Pro P1108 Plus Single Function Monochrome Wired Laser Printers, Black",https://www.amazon.in/HP-Laserjet-Function-Monochrome-Printer/dp/B0CRZ6VC6N/ref=sr_1_67?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.6aCQc34a80Z44-8O1wHeiuxKbqimDGDv4_GRMe3C-5Unb45oBhQWE6iROUZIgxLHez9Q-lR1V5MJFOPwyDpD174Jj68a05xmcAzNJMpF79JmCxPaUbh9JE2pU9gpjcKpiImyOCCpFwBKe0NNt97kEGoWtHoX3NTE37w6ThlinficoS9Cbi09wZ-o6rO3Mk_vu98tUD4khqv4yghwrg4D1UQJ7Nko8fyM5Qt4GXmgfO0.RYH4NG2Q9wXefI_W5FGFh2oggoLt9GQTPSRp33Err40&dib_tag=se&keywords=printer&qid=1741419565&sprefix=printer%2Caps%2C240&sr=8-67
B0D78Y62DN,"Mon, 10 Mar, 7 am - 10 pm",(24% off),https://m.media-amazon.com/images/I/61p4LpWbpuL._AC_UY218_.jpg,"₹16,938","₹12,799",No,3.8,1507,No,HP Smart Tank All in One 583 Multi-Function WiFi Color Ink Tank Printer (Borderless Printing) for Print/Copy/Scan with Up to 4000 Pages of Black or 6000 Pages of Color,https://www.amazon.in/HP-Multi-Function-Printer-Borderless-Printing/dp/B0D78Y62DN/ref=sr_1_68?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.6aCQc34a80Z44-8O1wHeiuxKbqimDGDv4_GRMe3C-5Unb45oBhQWE6iROUZIgxLHez9Q-lR1V5MJFOPwyDpD174Jj68a05xmcAzNJMpF79JmCxPaUbh9JE2pU9gpjcKpiImyOCCpFwBKe0NNt97kEGoWtHoX3NTE37w6ThlinficoS9Cbi09wZ-o6rO3Mk_vu98tUD4khqv4yghwrg4D1UQJ7Nko8fyM5Qt4GXmgfO0.RYH4NG2Q9wXefI_W5FGFh2oggoLt9GQTPSRp33Err40&dib_tag=se&keywords=printer&qid=1741419565&sprefix=printer%2Caps%2C240&sr=8-68
B01JOFKL0A,"Mon, 10 Mar, 7 am - 10 pm",N/A,https://m.media-amazon.com/images/I/51klz5w3beL._AC_UY218_.jpg,"₹5,899","₹5,899",No,3.8,10440,Yes,Canon Pixma E477 All-in-One Wireless Ink Efficient Colour Printer (White/Blue),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTgwMTk4NTM5NTI1ODg4OjE3NDE0MTk1NjU6c3BfYnRmOjMwMDEzMzA1ODc0MDAzMjo6MDo6&url=%2FCanon-E477-Wireless-Efficient-Printer%2Fdp%2FB01JOFKL0A%2Fref%3Dsr_1_69_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.6aCQc34a80Z44-8O1wHeiuxKbqimDGDv4_GRMe3C-5Unb45oBhQWE6iROUZIgxLHez9Q-lR1V5MJFOPwyDpD174Jj68a05xmcAzNJMpF79JmCxPaUbh9JE2pU9gpjcKpiImyOCCpFwBKe0NNt97kEGoWtHoX3NTE37w6ThlinficoS9Cbi09wZ-o6rO3Mk_vu98tUD4khqv4yghwrg4D1UQJ7Nko8fyM5Qt4GXmgfO0.RYH4NG2Q9wXefI_W5FGFh2oggoLt9GQTPSRp33Err40%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419565%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0CJJFVSGH,"Mon, 10 Mar, 7 am - 10 pm",(38% off),https://m.media-amazon.com/images/I/513O2L5njBL._AC_UY218_.jpg,"₹8,861","₹5,499",No,3.4,137,Yes,HP Ink Advantage 2878 WiFi Colour Printer - Print/Scan/Copy Ideal for Home,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTgwMTk4NTM5NTI1ODg4OjE3NDE0MTk1NjU6c3BfYnRmOjMwMDM1Mzc1MTQ1OTEzMjo6MDo6&url=%2FHP-Advantage-Printer-Bluetooth-Simple%2Fdp%2FB0CJJFVSGH%2Fref%3Dsr_1_70_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.6aCQc34a80Z44-8O1wHeiuxKbqimDGDv4_GRMe3C-5Unb45oBhQWE6iROUZIgxLHez9Q-lR1V5MJFOPwyDpD174Jj68a05xmcAzNJMpF79JmCxPaUbh9JE2pU9gpjcKpiImyOCCpFwBKe0NNt97kEGoWtHoX3NTE37w6ThlinficoS9Cbi09wZ-o6rO3Mk_vu98tUD4khqv4yghwrg4D1UQJ7Nko8fyM5Qt4GXmgfO0.RYH4NG2Q9wXefI_W5FGFh2oggoLt9GQTPSRp33Err40%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419565%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B08M4V9WQG,"Mon, 10 Mar, 7 am - 10 pm",(18% off),https://m.media-amazon.com/images/I/515yRecAYfL._AC_UY218_.jpg,"₹23,850","₹19,499",No,4.3,1527,Yes,"Brother DCP-T820DW Printer - Auto Duplex Printing, Print, Scan, Copy, ADF, WiFi/LAN/USB, Print Up To 15K Pages In Black And 5K In Color Each For (CMY), Get An Extra Black Ink Bottle, Free Installation",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjA5NDk0OTU1MzY5NTY4OjE3NDE0MTk1Njk6c3BfYXRmX25leHQ6MzAwNDU3ODE1NTk5NTMyOjowOjo&url=%2FBrother-DCP-T820DW-Refill-Printer-Printing%2Fdp%2FB08M4V9WQG%2Fref%3Dsr_1_65_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419569%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0BN1XT6TF,"Mon, 10 Mar, 7 am - 10 pm",(28% off),https://m.media-amazon.com/images/I/61uZGapgvFL._AC_UY218_.jpg,"₹17,828","₹12,799",No,3.8,1507,Yes,"HP Smart Tank 589 All-in-One WiFi Colour Printer – Print/Scan/Copy, High Capacity Ink Tank, Wireless, Ideal for Home & Office Printing",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjA5NDk0OTU1MzY5NTY4OjE3NDE0MTk1Njk6c3BfYXRmX25leHQ6MzAwMDUwMjM2MzgxODMyOjowOjo&url=%2FHP-Smart-Colour-Printer-Included%2Fdp%2FB0BN1XT6TF%2Fref%3Dsr_1_66_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419569%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0BN287KYS,"Mon, 10 Mar, 7 am - 10 pm",(24% off),https://m.media-amazon.com/images/I/61lOXJvkxsL._AC_UY218_.jpg,"₹14,552","₹10,999",No,3.6,694,No,"HP Smart Tank 529 Aio Colour Ink Tank Printer, Print, Scan & Copy for Office/Home",https://www.amazon.in/HP-Smart-Colour-Printer-Included/dp/B0BN287KYS/ref=sr_1_67?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-67
B09MFHQL9J,"Mon, 10 Mar, 7 am - 10 pm",(16% off),https://m.media-amazon.com/images/I/71iTKGrwrFL._AC_UY218_.jpg,"₹21,305.08","₹17,999",No,4.0,883,No,"HP Smart Tank 670 All-in-One Auto Duplex WiFi Integrated Ink Tank Colour Printer, Scanner, Copier- High Capacity Tank with Automatic Ink Sensor, Multicolor",https://www.amazon.in/HP-Integrated-Printer-Capacity-Automatic/dp/B09MFHQL9J/ref=sr_1_68?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-68
B0BJL7ZDPL,N/A,(15% off),https://m.media-amazon.com/images/I/610hth+KNdL._AC_UY218_.jpg,"₹19,999","₹17,000",No,4.2,244,No,"Epson Ecotank L3260 A4 Wi-Fi All-in-One Wireless Colour Solid Ink Printers, Black",https://www.amazon.in/Epson-EcoTank-L3260-Wi-Fi-Printer/dp/B0BJL7ZDPL/ref=sr_1_69?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-69
B0BY93XX3L,"Mon, 10 Mar, 7 am - 10 pm",(33% off),https://m.media-amazon.com/images/I/51eFW89ytAL._AC_UY218_.jpg,"₹24,775","₹16,499",No,3.7,95,No,"Canon PIXMA MegaTank G4770 All-in-one (Print, Scan, Copy) Wireless Inktank Printer with ADF and Fax",https://www.amazon.in/Canon-G4770-Wireless-Inktank-Printer/dp/B0BY93XX3L/ref=sr_1_70?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-70
B0CRZ6VC6N,"Mon, 10 Mar, 7 am - 10 pm",(13% off),https://m.media-amazon.com/images/I/71KgNbsM3-L._AC_UY218_.jpg,"₹16,142","₹13,999",No,4.3,1988,No,"HP Laserjet Pro P1108 Plus Single Function Monochrome Wired Laser Printers, Black",https://www.amazon.in/HP-Laserjet-Function-Monochrome-Printer/dp/B0CRZ6VC6N/ref=sr_1_71?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-71
B09TDHW5SF,"Mon, 10 Mar",(48% off),https://m.media-amazon.com/images/I/613-jTtBmhL._AC_UY218_.jpg,"₹4,499","₹2,349",Yes,4.4,5413,No,Everycom EC-58 58mm (2 Inches) Direct Thermal Printer- Monochrome Desktop (1 Year Warranty) (USB + Bluetooth),https://www.amazon.in/Everycom-Printer-Monochrome-Warranty-Bluetooth/dp/B09TDHW5SF/ref=sr_1_72?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-72
B00MVV9NUY,"Mon, 10 Mar",(11% off),https://m.media-amazon.com/images/I/61PqgKG8LiL._AC_UY218_.jpg,₹355,₹315.90,No,4.2,11261,No,"JK Easy Copier Paper | A4 Size | 70 GSM | 500 Sheets | White Paper, 1 Ream | For Laserjet & Inkjet Printer | Fast Drying | Both Side Print | Eco Friendly | ColorLok (Pack of 1) | One Ream",https://www.amazon.in/JK-Easy-Copier-Paper-Sheets/dp/B00MVV9NUY/ref=sr_1_73?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-73
B0D78Y62DN,"Mon, 10 Mar, 7 am - 10 pm",(24% off),https://m.media-amazon.com/images/I/61p4LpWbpuL._AC_UY218_.jpg,"₹16,938","₹12,799",No,3.8,1507,No,HP Smart Tank All in One 583 Multi-Function WiFi Color Ink Tank Printer (Borderless Printing) for Print/Copy/Scan with Up to 4000 Pages of Black or 6000 Pages of Color,https://www.amazon.in/HP-Multi-Function-Printer-Borderless-Printing/dp/B0D78Y62DN/ref=sr_1_74?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-74
B01EJ5MM5M,"Mon, 10 Mar, 7 am - 10 pm",(10% off),https://m.media-amazon.com/images/I/51TgRks3kIL._AC_UY218_.jpg,"₹3,875","₹3,499",No,3.4,14037,Yes,Canon Pixma MG2577s All-in-One Inkjet Colour Printer (Blue/White),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjA5NDk0OTU1MzY5NTY4OjE3NDE0MTk1Njk6c3BfbXRmOjMwMDIyMDQ2MDc3ODczMjo6MDo6&url=%2FCanon-MG2577s-Inkjet-Colour-Printer%2Fdp%2FB01EJ5MM5M%2Fref%3Dsr_1_75_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419569%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0BY93XX3L,"Mon, 10 Mar, 7 am - 10 pm",(33% off),https://m.media-amazon.com/images/I/51eFW89ytAL._AC_UY218_.jpg,"₹24,775","₹16,499",No,3.7,95,Yes,"Canon PIXMA MegaTank G4770 All-in-one (Print, Scan, Copy) Wireless Inktank Printer with ADF and Fax",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjA5NDk0OTU1MzY5NTY4OjE3NDE0MTk1Njk6c3BfbXRmOjMwMDIzNTE3ODg2NjMzMjo6MDo6&url=%2FCanon-G4770-Wireless-Inktank-Printer%2Fdp%2FB0BY93XX3L%2Fref%3Dsr_1_76_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419569%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0BY94WDGF,"Mon, 10 Mar, 7 am - 10 pm",(27% off),https://m.media-amazon.com/images/I/61qV8ZHYz2L._AC_UY218_.jpg,"₹15,840","₹11,499",No,3.8,212,No,Canon PIXMA MegaTank G2770 All-in-one Inktank Colour Printer with 1 Year Additional Warranty on Product Registration,https://www.amazon.in/Canon-G2770-Inktank-Blaupunkt-Redemption/dp/B0BY94WDGF/ref=sr_1_77?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-77
B0DM5ZQ1YT,"Wed, 12 Mar",(65% off),https://m.media-amazon.com/images/I/71L+076mDsL._AC_UY218_.jpg,"₹3,999","₹1,399",Yes,4.1,34,No,SOLOtek X15 Mini Bluetooth Thermal Printer | Portable Ink-Free Label Printer for Android & iOS | Includes 13 Rolls | 1-Year Warranty,https://www.amazon.in/SOLOtek-Bluetooth-Portable-Ink-Free-Warranty/dp/B0DM5ZQ1YT/ref=sr_1_78?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-78
B0DB8T2PF2,"Mon, 10 Mar",(21% off),https://m.media-amazon.com/images/I/712QfwLUZ-L._AC_UY218_.jpg,"₹13,999","₹10,999",Yes,4.6,274,No,"instax Mini Link 3 Smartphone Photo Printer, Rose Pink",https://www.amazon.in/instax-Mini-Smartphone-Photo-Printer/dp/B0DB8T2PF2/ref=sr_1_79?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-79
B0CSXXDQFC,"Mon, 10 Mar",(56% off),https://m.media-amazon.com/images/I/61mrdFn0hDL._AC_UY218_.jpg,"₹3,299","₹1,449",Yes,4.1,517,No,"ZEITEL® Portable Thermal Mini Printer for Students, for Home Use Bluetooth Printer for Mobile Android and iOS, Mini Sticker Printer for Question Bank, Flashcards, Journal, Photos, Notes, Label",https://www.amazon.in/Portable-Students-Bluetooth-Question-Flashcards/dp/B0CSXXDQFC/ref=sr_1_80?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-80
B08MC2RWRS,"Tue, 11 Mar",(67% off),https://m.media-amazon.com/images/I/71HMSUEKQ8L._AC_UY218_.jpg,"₹1,199",₹399,No,4.1,2496,No,"ZEBRONICS ZEB-LPC88A Laser Toner Printer Cartridge for HP Laser Jet P1007/P1008/P1106/P1108, Pro M1136/M1213nf/M1216, Pro M202dw / MFP M128/ M226, Black",https://www.amazon.in/Zebronics-ZEB-LPC88A-Laser-Toner-Cartridge/dp/B08MC2RWRS/ref=sr_1_81?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-81
B0DTYGM6C9,"Mon, 10 Mar",(57% off),https://m.media-amazon.com/images/I/61RAHB8PggL._AC_UY218_.jpg,"₹16,160","₹6,933",Yes,4.8,210,No,"HIROBOT Commercial Thermal Barcode Label Printer, 203DPI Shipping Label Printer, 4×6"" Thermal Printer for Small Business & Packages, Compatible with Windows, Mac| Amazon, Flipkat, UPS, DHL, Etc",https://www.amazon.in/HIROBOT-Commercial-Shipping-Business-Compatible/dp/B0DTYGM6C9/ref=sr_1_82?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.axvavSX2g5_imD68kezX9o39PJJuyTaa-PqZcUqXU19NwDNW25EebhE_t2W1M5oQggppyIMOinVvFTZ3VAxIQb-POknfdchxcXwwpCeMkJ4qYGwLHRY3No2GmTMgFBHzPza1SJ4EpQaTPl2MD0-KxKNSjOFqmaG-SCD6lJxcOG93WnREgWG9AlUUKYGKZ_xxZ3yLfJALGWU4PepNSwrfGeoAefszTL-YaxVUxV2Hgp8.2kaifDE_yIR_kPNg9sHpsAYbj_HbmlKZS5plSv5fNas&dib_tag=se&keywords=printer&qid=1741419569&sprefix=printer%2Caps%2C240&sr=8-82
